id_article	start_date	end_date	journal	source	target	weight
1105234	03/09/2012	09/09/2012	ft	DEU	DEU	0.25
1105234	03/09/2012	09/09/2012	ft	NLD	DEU	0.25
1105234	03/09/2012	09/09/2012	ft	DEU	NLD	0.25
1105234	03/09/2012	09/09/2012	ft	NLD	NLD	0.25
1105336	03/09/2012	09/09/2012	ft	USA	USA	1
1103469	03/09/2012	09/09/2012	ti	PAK	PAK	0.25
1103469	03/09/2012	09/09/2012	ti	USA	PAK	0.25
1103469	03/09/2012	09/09/2012	ti	PAK	USA	0.25
1103469	03/09/2012	09/09/2012	ti	USA	USA	0.25
1103473	03/09/2012	09/09/2012	ti	CHN	CHN	0.1111111111
1103473	03/09/2012	09/09/2012	ti	PAK	CHN	0.1111111111
1103473	03/09/2012	09/09/2012	ti	RUS	CHN	0.1111111111
1103473	03/09/2012	09/09/2012	ti	CHN	PAK	0.1111111111
1103473	03/09/2012	09/09/2012	ti	PAK	PAK	0.1111111111
1103473	03/09/2012	09/09/2012	ti	RUS	PAK	0.1111111111
1103473	03/09/2012	09/09/2012	ti	CHN	RUS	0.1111111111
1103473	03/09/2012	09/09/2012	ti	PAK	RUS	0.1111111111
1103473	03/09/2012	09/09/2012	ti	RUS	RUS	0.1111111111
1103520	03/09/2012	09/09/2012	ti	FRA	FRA	0.25
1103520	03/09/2012	09/09/2012	ti	ITA	FRA	0.25
1103520	03/09/2012	09/09/2012	ti	FRA	ITA	0.25
1103520	03/09/2012	09/09/2012	ti	ITA	ITA	0.25
1104032	03/09/2012	09/09/2012	ti	SYR	SYR	0.25
1104032	03/09/2012	09/09/2012	ti	USA	SYR	0.25
1104032	03/09/2012	09/09/2012	ti	SYR	USA	0.25
1104032	03/09/2012	09/09/2012	ti	USA	USA	0.25
1104123	03/09/2012	09/09/2012	ti	ISR	ISR	1
1104126	03/09/2012	09/09/2012	ti	SYR	SYR	1
1104421	03/09/2012	09/09/2012	ti	GBR	GBR	1
1104477	03/09/2012	09/09/2012	ti	CHN	CHN	0.25
1104477	03/09/2012	09/09/2012	ti	THA	CHN	0.25
1104477	03/09/2012	09/09/2012	ti	CHN	THA	0.25
1104477	03/09/2012	09/09/2012	ti	THA	THA	0.25
1104618	03/09/2012	09/09/2012	ti	IRQ	IRQ	1
1104619	03/09/2012	09/09/2012	ti	NIC	NIC	1
1104623	03/09/2012	09/09/2012	ti	FRA	FRA	0.25
1104623	03/09/2012	09/09/2012	ti	IRQ	FRA	0.25
1104623	03/09/2012	09/09/2012	ti	FRA	IRQ	0.25
1104623	03/09/2012	09/09/2012	ti	IRQ	IRQ	0.25
1104626	03/09/2012	09/09/2012	ti	AFG	AFG	0.0625
1104626	03/09/2012	09/09/2012	ti	CHN	AFG	0.0625
1104626	03/09/2012	09/09/2012	ti	IND	AFG	0.0625
1104626	03/09/2012	09/09/2012	ti	PAK	AFG	0.0625
1104626	03/09/2012	09/09/2012	ti	AFG	CHN	0.0625
1104626	03/09/2012	09/09/2012	ti	CHN	CHN	0.0625
1104626	03/09/2012	09/09/2012	ti	IND	CHN	0.0625
1104626	03/09/2012	09/09/2012	ti	PAK	CHN	0.0625
1104626	03/09/2012	09/09/2012	ti	AFG	IND	0.0625
1104626	03/09/2012	09/09/2012	ti	CHN	IND	0.0625
1104626	03/09/2012	09/09/2012	ti	IND	IND	0.0625
1104626	03/09/2012	09/09/2012	ti	PAK	IND	0.0625
1104626	03/09/2012	09/09/2012	ti	AFG	PAK	0.0625
1104626	03/09/2012	09/09/2012	ti	CHN	PAK	0.0625
1104626	03/09/2012	09/09/2012	ti	IND	PAK	0.0625
1104626	03/09/2012	09/09/2012	ti	PAK	PAK	0.0625
1103484	03/09/2012	09/09/2012	wp	EGY	EGY	1
1104708	03/09/2012	09/09/2012	wp	RUS	RUS	1
1105262	03/09/2012	09/09/2012	wp	CHN	CHN	0.25
1105262	03/09/2012	09/09/2012	wp	IDN	CHN	0.25
1105262	03/09/2012	09/09/2012	wp	CHN	IDN	0.25
1105262	03/09/2012	09/09/2012	wp	IDN	IDN	0.25
1105657	10/09/2012	10/09/2012	mo	IRN	IRN	0.25
1105657	10/09/2012	10/09/2012	mo	USA	IRN	0.25
1105657	10/09/2012	10/09/2012	mo	IRN	USA	0.25
1105657	10/09/2012	10/09/2012	mo	USA	USA	0.25
1105876	10/09/2012	10/09/2012	mo	USA	USA	1
1106263	10/09/2012	10/09/2012	mo	USA	USA	1
1106397	10/09/2012	10/09/2012	mo	CHN	CHN	1
1106398	10/09/2012	10/09/2012	mo	FRA	FRA	0.25
1106398	10/09/2012	10/09/2012	mo	IRQ	FRA	0.25
1106398	10/09/2012	10/09/2012	mo	FRA	IRQ	0.25
1106398	10/09/2012	10/09/2012	mo	IRQ	IRQ	0.25
1106399	10/09/2012	10/09/2012	mo	USA	USA	1
1106643	10/09/2012	10/09/2012	mo	AFG	AFG	0.25
1106643	10/09/2012	10/09/2012	mo	USA	AFG	0.25
1106643	10/09/2012	10/09/2012	mo	AFG	USA	0.25
1106643	10/09/2012	10/09/2012	mo	USA	USA	0.25
1106741	10/09/2012	10/09/2012	mo	BEL	BEL	0.25
1106741	10/09/2012	10/09/2012	mo	FRA	BEL	0.25
1106741	10/09/2012	10/09/2012	mo	BEL	FRA	0.25
1106741	10/09/2012	10/09/2012	mo	FRA	FRA	0.25
1106742	10/09/2012	10/09/2012	mo	SYR	SYR	1
1106877	10/09/2012	10/09/2012	mo	SOM	SOM	1
1106878	10/09/2012	10/09/2012	mo	SRB	SRB	0.25
1106878	10/09/2012	10/09/2012	mo	XK	SRB	0.25
1106878	10/09/2012	10/09/2012	mo	SRB	XK	0.25
1106878	10/09/2012	10/09/2012	mo	XK	XK	0.25
1106879	10/09/2012	10/09/2012	mo	IRQ	IRQ	0.1111111111
1106879	10/09/2012	10/09/2012	mo	SYR	IRQ	0.1111111111
1106879	10/09/2012	10/09/2012	mo	USA	IRQ	0.1111111111
1106879	10/09/2012	10/09/2012	mo	IRQ	SYR	0.1111111111
1106879	10/09/2012	10/09/2012	mo	SYR	SYR	0.1111111111
1106879	10/09/2012	10/09/2012	mo	USA	SYR	0.1111111111
1106879	10/09/2012	10/09/2012	mo	IRQ	USA	0.1111111111
1106879	10/09/2012	10/09/2012	mo	SYR	USA	0.1111111111
1106879	10/09/2012	10/09/2012	mo	USA	USA	0.1111111111
1106880	10/09/2012	10/09/2012	mo	PAK	PAK	1
1106978	10/09/2012	10/09/2012	mo	IRQ	IRQ	1
1107079	10/09/2012	10/09/2012	mo	ZAF	ZAF	1
1107086	10/09/2012	10/09/2012	mo	MEX	MEX	1
1107222	10/09/2012	10/09/2012	mo	XK	XK	1
1107225	10/09/2012	10/09/2012	mo	KEN	KEN	1
1107321	10/09/2012	10/09/2012	mo	AFG	AFG	1
1107324	10/09/2012	10/09/2012	mo	IRN	IRN	1
1107325	10/09/2012	10/09/2012	mo	DZA	DZA	0.25
1107325	10/09/2012	10/09/2012	mo	MLI	DZA	0.25
1107325	10/09/2012	10/09/2012	mo	DZA	MLI	0.25
1107325	10/09/2012	10/09/2012	mo	MLI	MLI	0.25
1107327	10/09/2012	10/09/2012	mo	IRQ	IRQ	1
1107429	10/09/2012	10/09/2012	mo	BEL	BEL	1
1107566	10/09/2012	10/09/2012	mo	DEU	DEU	0.25
1107566	10/09/2012	10/09/2012	mo	USA	DEU	0.25
1107566	10/09/2012	10/09/2012	mo	DEU	USA	0.25
1107566	10/09/2012	10/09/2012	mo	USA	USA	0.25
1107567	10/09/2012	10/09/2012	mo	YEM	YEM	1
1107568	10/09/2012	10/09/2012	mo	CHN	CHN	0.25
1107568	10/09/2012	10/09/2012	mo	JPN	CHN	0.25
1107568	10/09/2012	10/09/2012	mo	CHN	JPN	0.25
1107568	10/09/2012	10/09/2012	mo	JPN	JPN	0.25
1107570	10/09/2012	10/09/2012	mo	SYR	SYR	1
1107571	10/09/2012	10/09/2012	mo	USA	USA	1
1107572	10/09/2012	10/09/2012	mo	AFG	AFG	0.25
1107572	10/09/2012	10/09/2012	mo	USA	AFG	0.25
1107572	10/09/2012	10/09/2012	mo	AFG	USA	0.25
1107572	10/09/2012	10/09/2012	mo	USA	USA	0.25
1107573	10/09/2012	10/09/2012	mo	AFG	AFG	0.25
1107573	10/09/2012	10/09/2012	mo	PAK	AFG	0.25
1107573	10/09/2012	10/09/2012	mo	AFG	PAK	0.25
1107573	10/09/2012	10/09/2012	mo	PAK	PAK	0.25
1107574	10/09/2012	10/09/2012	mo	IND	IND	1
1107575	10/09/2012	10/09/2012	mo	AFG	AFG	0.25
1107575	10/09/2012	10/09/2012	mo	PAK	AFG	0.25
1107575	10/09/2012	10/09/2012	mo	AFG	PAK	0.25
1107575	10/09/2012	10/09/2012	mo	PAK	PAK	0.25
1107576	10/09/2012	10/09/2012	mo	CHN	CHN	1
1107688	10/09/2012	10/09/2012	mo	MEX	MEX	1
1107700	10/09/2012	10/09/2012	mo	USA	USA	1
1107830	10/09/2012	10/09/2012	mo	IRQ	IRQ	1
1107832	10/09/2012	10/09/2012	mo	BEL	BEL	0.25
1107832	10/09/2012	10/09/2012	mo	FRA	BEL	0.25
1107832	10/09/2012	10/09/2012	mo	BEL	FRA	0.25
1107832	10/09/2012	10/09/2012	mo	FRA	FRA	0.25
1107833	10/09/2012	10/09/2012	mo	USA	USA	1
1107834	10/09/2012	10/09/2012	mo	SWE	SWE	1
1108106	10/09/2012	10/09/2012	mo	AUS	AUS	1
1108107	10/09/2012	10/09/2012	mo	MMR	MMR	1
1108282	10/09/2012	10/09/2012	mo	RUS	RUS	0.25
1108282	10/09/2012	10/09/2012	mo	SYR	RUS	0.25
1108282	10/09/2012	10/09/2012	mo	RUS	SYR	0.25
1108282	10/09/2012	10/09/2012	mo	SYR	SYR	0.25
1106260	10/09/2012	10/09/2012	ft	CHN	CHN	1
1106648	10/09/2012	10/09/2012	ft	KOR	KOR	1
1106994	10/09/2012	10/09/2012	ft	IND	IND	1
1107078	10/09/2012	10/09/2012	ft	CHN	CHN	0.25
1107078	10/09/2012	10/09/2012	ft	JPN	CHN	0.25
1107078	10/09/2012	10/09/2012	ft	CHN	JPN	0.25
1107078	10/09/2012	10/09/2012	ft	JPN	JPN	0.25
1107080	10/09/2012	10/09/2012	ft	IRQ	IRQ	0.25
1107080	10/09/2012	10/09/2012	ft	TUR	IRQ	0.25
1107080	10/09/2012	10/09/2012	ft	IRQ	TUR	0.25
1107080	10/09/2012	10/09/2012	ft	TUR	TUR	0.25
1107316	10/09/2012	10/09/2012	ft	CHN	CHN	1
1107684	10/09/2012	10/09/2012	ft	GBR	GBR	1
1108124	10/09/2012	10/09/2012	ft	IRL	IRL	1
1108131	10/09/2012	10/09/2012	ft	IRN	IRN	1
1108137	10/09/2012	10/09/2012	ft	CHN	CHN	0.0625
1108137	10/09/2012	10/09/2012	ft	JPN	CHN	0.0625
1108137	10/09/2012	10/09/2012	ft	KOR	CHN	0.0625
1108137	10/09/2012	10/09/2012	ft	USA	CHN	0.0625
1108137	10/09/2012	10/09/2012	ft	CHN	JPN	0.0625
1108137	10/09/2012	10/09/2012	ft	JPN	JPN	0.0625
1108137	10/09/2012	10/09/2012	ft	KOR	JPN	0.0625
1108137	10/09/2012	10/09/2012	ft	USA	JPN	0.0625
1108137	10/09/2012	10/09/2012	ft	CHN	KOR	0.0625
1108137	10/09/2012	10/09/2012	ft	JPN	KOR	0.0625
1108137	10/09/2012	10/09/2012	ft	KOR	KOR	0.0625
1108137	10/09/2012	10/09/2012	ft	USA	KOR	0.0625
1108137	10/09/2012	10/09/2012	ft	CHN	USA	0.0625
1108137	10/09/2012	10/09/2012	ft	JPN	USA	0.0625
1108137	10/09/2012	10/09/2012	ft	KOR	USA	0.0625
1108137	10/09/2012	10/09/2012	ft	USA	USA	0.0625
1108278	10/09/2012	10/09/2012	ft	DEU	DEU	1
1105741	10/09/2012	10/09/2012	ti	USA	USA	1
1105746	10/09/2012	10/09/2012	ti	PAK	PAK	1
1105752	10/09/2012	10/09/2012	ti	CHN	CHN	1
1105764	10/09/2012	10/09/2012	ti	LKA	LKA	1
1106905	10/09/2012	10/09/2012	ti	IRN	IRN	1
1106909	10/09/2012	10/09/2012	ti	AFG	AFG	1
1107453	10/09/2012	10/09/2012	ti	FRA	FRA	0.1111111111
1107453	10/09/2012	10/09/2012	ti	GBR	FRA	0.1111111111
1107453	10/09/2012	10/09/2012	ti	IRQ	FRA	0.1111111111
1107453	10/09/2012	10/09/2012	ti	FRA	GBR	0.1111111111
1107453	10/09/2012	10/09/2012	ti	GBR	GBR	0.1111111111
1107453	10/09/2012	10/09/2012	ti	IRQ	GBR	0.1111111111
1107453	10/09/2012	10/09/2012	ti	FRA	IRQ	0.1111111111
1107453	10/09/2012	10/09/2012	ti	GBR	IRQ	0.1111111111
1107453	10/09/2012	10/09/2012	ti	IRQ	IRQ	0.1111111111
1107582	10/09/2012	10/09/2012	ti	IRQ	IRQ	1
1107583	10/09/2012	10/09/2012	ti	AFG	AFG	1
1105804	10/09/2012	10/09/2012	wp	MEX	MEX	0.25
1105804	10/09/2012	10/09/2012	wp	USA	MEX	0.25
1105804	10/09/2012	10/09/2012	wp	MEX	USA	0.25
1105804	10/09/2012	10/09/2012	wp	USA	USA	0.25
1105812	10/09/2012	10/09/2012	wp	SYR	SYR	0.25
1105812	10/09/2012	10/09/2012	wp	TUR	SYR	0.25
1105812	10/09/2012	10/09/2012	wp	SYR	TUR	0.25
1105812	10/09/2012	10/09/2012	wp	TUR	TUR	0.25
1106669	10/09/2012	10/09/2012	wp	AFG	AFG	1
1107349	10/09/2012	10/09/2012	wp	IND	IND	1
1107598	10/09/2012	10/09/2012	wp	IRN	IRN	0.25
1107598	10/09/2012	10/09/2012	wp	ISR	IRN	0.25
1107598	10/09/2012	10/09/2012	wp	IRN	ISR	0.25
1107598	10/09/2012	10/09/2012	wp	ISR	ISR	0.25
1108129	10/09/2012	10/09/2012	wp	FRA	FRA	1
1108558	10/09/2012	11/09/2012	mo	USA	USA	1
1108694	10/09/2012	11/09/2012	mo	USA	USA	1
1108856	10/09/2012	11/09/2012	mo	AFG	AFG	0.25
1108856	10/09/2012	11/09/2012	mo	USA	AFG	0.25
1108856	10/09/2012	11/09/2012	mo	AFG	USA	0.25
1108856	10/09/2012	11/09/2012	mo	USA	USA	0.25
1109710	10/09/2012	11/09/2012	mo	KEN	KEN	1
1109716	10/09/2012	11/09/2012	mo	USA	USA	1
1109721	10/09/2012	11/09/2012	mo	PAK	PAK	1
1109796	10/09/2012	11/09/2012	mo	FRA	FRA	0.25
1109796	10/09/2012	11/09/2012	mo	SYR	FRA	0.25
1109796	10/09/2012	11/09/2012	mo	FRA	SYR	0.25
1109796	10/09/2012	11/09/2012	mo	SYR	SYR	0.25
1109799	10/09/2012	11/09/2012	mo	KEN	KEN	1
1109800	10/09/2012	11/09/2012	mo	TUR	TUR	1
1109801	10/09/2012	11/09/2012	mo	USA	USA	1
1109902	10/09/2012	11/09/2012	mo	IRQ	IRQ	0.25
1109902	10/09/2012	11/09/2012	mo	TUR	IRQ	0.25
1109902	10/09/2012	11/09/2012	mo	IRQ	TUR	0.25
1109902	10/09/2012	11/09/2012	mo	TUR	TUR	0.25
1110087	10/09/2012	11/09/2012	mo	USA	USA	1
1110319	10/09/2012	11/09/2012	mo	POL	POL	0.25
1110319	10/09/2012	11/09/2012	mo	USA	POL	0.25
1110319	10/09/2012	11/09/2012	mo	POL	USA	0.25
1110319	10/09/2012	11/09/2012	mo	USA	USA	0.25
1110320	10/09/2012	11/09/2012	mo	CHN	CHN	1
1110321	10/09/2012	11/09/2012	mo	USA	USA	1
1110322	10/09/2012	11/09/2012	mo	JPN	JPN	1
1110323	10/09/2012	11/09/2012	mo	SYR	SYR	1
1110324	10/09/2012	11/09/2012	mo	TUR	TUR	1
1110452	10/09/2012	11/09/2012	mo	ARG	ARG	0.25
1110452	10/09/2012	11/09/2012	mo	IRN	ARG	0.25
1110452	10/09/2012	11/09/2012	mo	ARG	IRN	0.25
1110452	10/09/2012	11/09/2012	mo	IRN	IRN	0.25
1110456	10/09/2012	11/09/2012	mo	IRN	IRN	0.25
1110456	10/09/2012	11/09/2012	mo	ISR	IRN	0.25
1110456	10/09/2012	11/09/2012	mo	IRN	ISR	0.25
1110456	10/09/2012	11/09/2012	mo	ISR	ISR	0.25
1110457	10/09/2012	11/09/2012	mo	FRA	FRA	0.25
1110457	10/09/2012	11/09/2012	mo	IRL	FRA	0.25
1110457	10/09/2012	11/09/2012	mo	FRA	IRL	0.25
1110457	10/09/2012	11/09/2012	mo	IRL	IRL	0.25
1110459	10/09/2012	11/09/2012	mo	USA	USA	1
1110566	10/09/2012	11/09/2012	mo	RUS	RUS	0.25
1110566	10/09/2012	11/09/2012	mo	SYR	RUS	0.25
1110566	10/09/2012	11/09/2012	mo	RUS	SYR	0.25
1110566	10/09/2012	11/09/2012	mo	SYR	SYR	0.25
1110568	10/09/2012	11/09/2012	mo	CHN	CHN	1
1110569	10/09/2012	11/09/2012	mo	YEM	YEM	1
1110571	10/09/2012	11/09/2012	mo	USA	USA	1
1110572	10/09/2012	11/09/2012	mo	FRA	FRA	1
1110573	10/09/2012	11/09/2012	mo	USA	USA	1
1110671	10/09/2012	11/09/2012	mo	LUX	LUX	1
1110676	10/09/2012	11/09/2012	mo	EGY	EGY	1
1110681	10/09/2012	11/09/2012	mo	PSE	PSE	1
1110688	10/09/2012	11/09/2012	mo	CHN	CHN	1
1110799	10/09/2012	11/09/2012	mo	YEM	YEM	1
1110804	10/09/2012	11/09/2012	mo	NLD	NLD	1
1110923	10/09/2012	11/09/2012	mo	SYR	SYR	1
1110924	10/09/2012	11/09/2012	mo	CHE	CHE	0.25
1110924	10/09/2012	11/09/2012	mo	USA	CHE	0.25
1110924	10/09/2012	11/09/2012	mo	CHE	USA	0.25
1110924	10/09/2012	11/09/2012	mo	USA	USA	0.25
1110926	10/09/2012	11/09/2012	mo	DEU	DEU	1
1111044	10/09/2012	11/09/2012	mo	CHN	CHN	0.25
1111044	10/09/2012	11/09/2012	mo	JPN	CHN	0.25
1111044	10/09/2012	11/09/2012	mo	CHN	JPN	0.25
1111044	10/09/2012	11/09/2012	mo	JPN	JPN	0.25
1111268	10/09/2012	11/09/2012	mo	USA	USA	1
1111348	10/09/2012	11/09/2012	mo	AFG	AFG	1
1111354	10/09/2012	11/09/2012	mo	EGY	EGY	0.25
1111354	10/09/2012	11/09/2012	mo	USA	EGY	0.25
1111354	10/09/2012	11/09/2012	mo	EGY	USA	0.25
1111354	10/09/2012	11/09/2012	mo	USA	USA	0.25
1111355	10/09/2012	11/09/2012	mo	RUS	RUS	1
1108555	10/09/2012	11/09/2012	ft	TUR	TUR	1
1108556	10/09/2012	11/09/2012	ft	FRA	FRA	1
1109797	10/09/2012	11/09/2012	ft	SOM	SOM	1
1109903	10/09/2012	11/09/2012	ft	TUR	TUR	1
1110085	10/09/2012	11/09/2012	ft	NLD	NLD	1
1110090	10/09/2012	11/09/2012	ft	EGY	EGY	0.04
1110090	10/09/2012	11/09/2012	ft	IRN	EGY	0.04
1110090	10/09/2012	11/09/2012	ft	SAU	EGY	0.04
1110090	10/09/2012	11/09/2012	ft	SYR	EGY	0.04
1110090	10/09/2012	11/09/2012	ft	TUR	EGY	0.04
1110090	10/09/2012	11/09/2012	ft	EGY	IRN	0.04
1110090	10/09/2012	11/09/2012	ft	IRN	IRN	0.04
1110090	10/09/2012	11/09/2012	ft	SAU	IRN	0.04
1110090	10/09/2012	11/09/2012	ft	SYR	IRN	0.04
1110090	10/09/2012	11/09/2012	ft	TUR	IRN	0.04
1110090	10/09/2012	11/09/2012	ft	EGY	SAU	0.04
1110090	10/09/2012	11/09/2012	ft	IRN	SAU	0.04
1110090	10/09/2012	11/09/2012	ft	SAU	SAU	0.04
1110090	10/09/2012	11/09/2012	ft	SYR	SAU	0.04
1110090	10/09/2012	11/09/2012	ft	TUR	SAU	0.04
1110090	10/09/2012	11/09/2012	ft	EGY	SYR	0.04
1110090	10/09/2012	11/09/2012	ft	IRN	SYR	0.04
1110090	10/09/2012	11/09/2012	ft	SAU	SYR	0.04
1110090	10/09/2012	11/09/2012	ft	SYR	SYR	0.04
1110090	10/09/2012	11/09/2012	ft	TUR	SYR	0.04
1110090	10/09/2012	11/09/2012	ft	EGY	TUR	0.04
1110090	10/09/2012	11/09/2012	ft	IRN	TUR	0.04
1110090	10/09/2012	11/09/2012	ft	SAU	TUR	0.04
1110090	10/09/2012	11/09/2012	ft	SYR	TUR	0.04
1110090	10/09/2012	11/09/2012	ft	TUR	TUR	0.04
1110230	10/09/2012	11/09/2012	ft	IND	IND	1
1110239	10/09/2012	11/09/2012	ft	COG	COG	0.25
1110239	10/09/2012	11/09/2012	ft	RWA	COG	0.25
1110239	10/09/2012	11/09/2012	ft	COG	RWA	0.25
1110239	10/09/2012	11/09/2012	ft	RWA	RWA	0.25
1110327	10/09/2012	11/09/2012	ft	CHN	CHN	1
1110328	10/09/2012	11/09/2012	ft	MLI	MLI	1
1110449	10/09/2012	11/09/2012	ft	DEU	DEU	1
1110563	10/09/2012	11/09/2012	ft	CHN	CHN	0.25
1110563	10/09/2012	11/09/2012	ft	JPN	CHN	0.25
1110563	10/09/2012	11/09/2012	ft	CHN	JPN	0.25
1110563	10/09/2012	11/09/2012	ft	JPN	JPN	0.25
1110564	10/09/2012	11/09/2012	ft	USA	USA	1
1110792	10/09/2012	11/09/2012	ft	USA	USA	1
1110793	10/09/2012	11/09/2012	ft	ESP	ESP	1
1110794	10/09/2012	11/09/2012	ft	NLD	NLD	1
1111058	10/09/2012	11/09/2012	ft	ISR	ISR	0.25
1111058	10/09/2012	11/09/2012	ft	USA	ISR	0.25
1111058	10/09/2012	11/09/2012	ft	ISR	USA	0.25
1111058	10/09/2012	11/09/2012	ft	USA	USA	0.25
1108709	10/09/2012	11/09/2012	ti	AFG	AFG	0.25
1108709	10/09/2012	11/09/2012	ti	USA	AFG	0.25
1108709	10/09/2012	11/09/2012	ti	AFG	USA	0.25
1108709	10/09/2012	11/09/2012	ti	USA	USA	0.25
1108872	10/09/2012	11/09/2012	ti	IND	IND	0.25
1108872	10/09/2012	11/09/2012	ti	PAK	IND	0.25
1108872	10/09/2012	11/09/2012	ti	IND	PAK	0.25
1108872	10/09/2012	11/09/2012	ti	PAK	PAK	0.25
1108878	10/09/2012	11/09/2012	ti	CHN	CHN	0.25
1108878	10/09/2012	11/09/2012	ti	DNK	CHN	0.25
1108878	10/09/2012	11/09/2012	ti	CHN	DNK	0.25
1108878	10/09/2012	11/09/2012	ti	DNK	DNK	0.25
1109282	10/09/2012	11/09/2012	ti	USA	USA	1
1109283	10/09/2012	11/09/2012	ti	USA	USA	1
1109563	10/09/2012	11/09/2012	ti	CUB	CUB	1
1109725	10/09/2012	11/09/2012	ti	POL	POL	0.25
1109725	10/09/2012	11/09/2012	ti	USA	POL	0.25
1109725	10/09/2012	11/09/2012	ti	POL	USA	0.25
1109725	10/09/2012	11/09/2012	ti	USA	USA	0.25
1110580	10/09/2012	11/09/2012	ti	USA	USA	1
1110811	10/09/2012	11/09/2012	ti	PAK	PAK	1
1108634	10/09/2012	11/09/2012	wp	YEM	YEM	1
1108645	10/09/2012	11/09/2012	wp	FRA	FRA	0.1111111111
1108645	10/09/2012	11/09/2012	wp	LBY	FRA	0.1111111111
1108645	10/09/2012	11/09/2012	wp	SYR	FRA	0.1111111111
1108645	10/09/2012	11/09/2012	wp	FRA	LBY	0.1111111111
1108645	10/09/2012	11/09/2012	wp	LBY	LBY	0.1111111111
1108645	10/09/2012	11/09/2012	wp	SYR	LBY	0.1111111111
1108645	10/09/2012	11/09/2012	wp	FRA	SYR	0.1111111111
1108645	10/09/2012	11/09/2012	wp	LBY	SYR	0.1111111111
1108645	10/09/2012	11/09/2012	wp	SYR	SYR	0.1111111111
1108866	10/09/2012	11/09/2012	wp	CHN	CHN	0.25
1108866	10/09/2012	11/09/2012	wp	DNK	CHN	0.25
1108866	10/09/2012	11/09/2012	wp	CHN	DNK	0.25
1108866	10/09/2012	11/09/2012	wp	DNK	DNK	0.25
1108980	10/09/2012	11/09/2012	wp	YEM	YEM	1
1108984	10/09/2012	11/09/2012	wp	IRL	IRL	1
1109414	10/09/2012	11/09/2012	wp	COL	COL	1
1110126	10/09/2012	11/09/2012	wp	CHN	CHN	1
1110586	10/09/2012	11/09/2012	wp	IRN	IRN	0.25
1110586	10/09/2012	11/09/2012	wp	ISR	IRN	0.25
1110586	10/09/2012	11/09/2012	wp	IRN	ISR	0.25
1110586	10/09/2012	11/09/2012	wp	ISR	ISR	0.25
1110596	10/09/2012	11/09/2012	wp	PSE	PSE	1
1110949	10/09/2012	11/09/2012	wp	ESP	ESP	0.25
1110949	10/09/2012	11/09/2012	wp	USA	ESP	0.25
1110949	10/09/2012	11/09/2012	wp	ESP	USA	0.25
1110949	10/09/2012	11/09/2012	wp	USA	USA	0.25
1111066	10/09/2012	11/09/2012	wp	CUB	CUB	0.25
1111066	10/09/2012	11/09/2012	wp	YEM	CUB	0.25
1111066	10/09/2012	11/09/2012	wp	CUB	YEM	0.25
1111066	10/09/2012	11/09/2012	wp	YEM	YEM	0.25
1111288	10/09/2012	11/09/2012	wp	EGY	EGY	0.25
1111288	10/09/2012	11/09/2012	wp	USA	EGY	0.25
1111288	10/09/2012	11/09/2012	wp	EGY	USA	0.25
1111288	10/09/2012	11/09/2012	wp	USA	USA	0.25
1111368	10/09/2012	11/09/2012	wp	PSE	PSE	1
1111373	10/09/2012	11/09/2012	wp	CUB	CUB	0.25
1111373	10/09/2012	11/09/2012	wp	USA	CUB	0.25
1111373	10/09/2012	11/09/2012	wp	CUB	USA	0.25
1111373	10/09/2012	11/09/2012	wp	USA	USA	0.25
1111536	10/09/2012	12/09/2012	mo	USA	USA	1
1111538	10/09/2012	12/09/2012	mo	USA	USA	1
1111539	10/09/2012	12/09/2012	mo	IRN	IRN	0.1111111111
1111539	10/09/2012	12/09/2012	mo	ISR	IRN	0.1111111111
1111539	10/09/2012	12/09/2012	mo	USA	IRN	0.1111111111
1111539	10/09/2012	12/09/2012	mo	IRN	ISR	0.1111111111
1111539	10/09/2012	12/09/2012	mo	ISR	ISR	0.1111111111
1111539	10/09/2012	12/09/2012	mo	USA	ISR	0.1111111111
1111539	10/09/2012	12/09/2012	mo	IRN	USA	0.1111111111
1111539	10/09/2012	12/09/2012	mo	ISR	USA	0.1111111111
1111539	10/09/2012	12/09/2012	mo	USA	USA	0.1111111111
1111613	10/09/2012	12/09/2012	mo	USA	USA	1
1111616	10/09/2012	12/09/2012	mo	CHN	CHN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	IRN	CHN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	USA	CHN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	CHN	IRN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	IRN	IRN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	USA	IRN	0.1111111111
1111616	10/09/2012	12/09/2012	mo	CHN	USA	0.1111111111
1111616	10/09/2012	12/09/2012	mo	IRN	USA	0.1111111111
1111616	10/09/2012	12/09/2012	mo	USA	USA	0.1111111111
1111870	10/09/2012	12/09/2012	mo	LBY	LBY	1
1112096	10/09/2012	12/09/2012	mo	CHL	CHL	0.25
1112096	10/09/2012	12/09/2012	mo	SLV	CHL	0.25
1112096	10/09/2012	12/09/2012	mo	CHL	SLV	0.25
1112096	10/09/2012	12/09/2012	mo	SLV	SLV	0.25
1112394	10/09/2012	12/09/2012	mo	PRK	PRK	1
1112484	10/09/2012	12/09/2012	mo	CHN	CHN	0.1111111111
1112484	10/09/2012	12/09/2012	mo	JPN	CHN	0.1111111111
